city,osmid,length_m,highway_type,lanes,speed_limit,is_oneway,intersection_density,highway_risk_score,poi_schools,poi_hospitals,poi_markets,poi_bus_stops,poi_fuel,poi_total,annual_rainfall_mm,avg_temp_c,fog_days_per_year,pop_density_km2,urban_share_pct,risk_road_type,risk_intersection,risk_poi,risk_lanes_speed,risk_score_raw,is_blackspot,expected_accident_rate,expected_accidents,intersection_multiplier,poi_multiplier,adjusted_accidents,accidents_per_500m,rf_risk_score,xgb_risk_score,predicted_label,cat_risk_score,cat_predicted,xgb_risk_score_v2,xgb_predicted_v2,morth_predicted,risk_archetype,archetype_name
Pune,1244540017,25.3,trunk,2,40,1,32,6,0,1,0,0,0,1.2,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.27324,1.8,1.06,0.52134192,5.2134192,0.9377371522972304,0.9753547,1,0.6510259662842499,1,0.7400853,1,1,-1,Uncategorised
Pune,219763064,37.9,trunk,1,40,0,10,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.40932,1.8,1.0,0.7367760000000001,7.36776,0.985064295520356,0.9997029,1,0.9983953831270781,1,0.5455343,1,1,-1,Uncategorised
Pune,"[1313455304, 106621075, 106621102]",575.4,primary,2,40,1,10,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,4.71828,1.8,1.0,8.492904000000001,7.380000000000001,0.983164338659196,0.9461668,1,0.9999794412490371,1,0.93211603,1,1,-1,Uncategorised
Pune,279435315,366.5,trunk,3,40,1,17,6,0,2,0,0,0,2.4,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,3.9582,1.8,1.12,7.979731200000001,10.886400000000002,0.996928937205264,0.9997334,1,0.999999442179408,1,0.96789294,1,1,-1,Uncategorised
Pune,980194696,36.1,trunk,1,40,0,6,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.38988,1.48,1.0,0.5770224,5.770224000000001,0.9810555989915618,0.99443865,1,0.7984814253184673,1,0.41181755,0,1,-1,Uncategorised
Delhi,164040613,65.4,secondary,1,40,1,24,4,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.36624,1.8,1.0,0.659232,5.04,0.982531549243392,0.9967788,1,0.9865641879176131,1,0.84781295,1,1,-1,Uncategorised
Delhi,586684175,140.2,primary,2,40,1,10,5,0,3,0,4,0,7.6,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,8.2,1.1496399999999998,1.8,1.38,2.85570576,10.1844,0.9940984675722024,0.9886834,1,0.9999993525244315,1,0.88665813,1,1,-1,Uncategorised
Pune,41844031,235.4,trunk,1,40,1,7,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,2.54232,1.56,1.0,3.9660192,8.424,0.992291013488778,0.9997503,1,0.9998823169312198,1,0.8704486,1,1,3,Healthcare Corridor Risk
Pune,53013817,80.7,primary,1,40,1,9,5,0,5,0,3,0,9.0,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,8.2,0.66174,1.72,1.45,1.6503795599999995,10.2254,0.9754471099681138,0.98632216,1,0.9999897275793465,1,0.8849668,1,1,-1,Uncategorised
Pune,817900789,98.0,trunk,2,40,1,26,6,4,5,2,4,1,19.4,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,10.8,1.0584,1.8,1.97,3.7530864,19.1484,0.998512456709183,0.9998416,1,0.9999998590478499,1,0.98326784,1,1,0,Monsoon-Exposure Segment
Pune,1219444397,28.1,trunk,1,40,1,26,6,0,4,0,3,1,8.6,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,10.8,0.30348,1.8,1.43,0.78115752,7.811575200000001,0.9013999447087426,0.9973024,1,0.9964750215770241,1,0.65087104,1,1,1,Long Arterial Segment
Delhi,175803908,208.6,secondary,2,40,1,40,4,0,1,0,0,0,1.2,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,1.16816,1.8,1.06,2.22884928,5.3424,0.9846779762170064,0.99824536,1,0.9957021084122831,1,0.9160632,1,1,-1,Uncategorised
Pune,258764982,49.5,trunk,1,40,0,12,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.5346000000000001,1.8,1.0,0.96228,9.622800000000002,0.9864483576373876,0.99980086,1,0.9999760913936114,1,0.61588335,1,1,-1,Uncategorised
Pune,41844037,26.4,trunk,1,40,1,18,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.28512,1.8,1.0,0.513216,5.13216,0.5420984471735628,0.9425202,1,0.8032208207368806,1,0.22083244,0,1,-1,Uncategorised
Delhi,1473284654,124.0,secondary,1,40,1,41,4,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.6944,1.8,1.0,1.24992,5.04,0.9841661099643156,0.9982535,1,0.9864620170726357,1,0.80333966,1,1,-1,Uncategorised
Pune,822966960,121.0,trunk,2,40,1,26,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,1.3068000000000002,1.8,1.0,2.352240000000001,9.720000000000002,0.9950888789277772,0.9998536,1,0.9999987734234353,1,0.9667448,1,1,-1,Uncategorised
Pune,815880116,87.5,secondary,1,40,0,13,4,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,5.6,0.4899999999999999,1.8,1.0,0.8819999999999999,5.039999999999999,0.967257523087224,0.99880826,1,0.9739583580154142,1,0.58823216,1,1,-1,Uncategorised
Pune,1105111946,134.8,trunk,1,40,1,24,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,1.4558400000000002,1.8,1.0,2.6205120000000006,9.72,0.9924967068372492,0.9998258,1,0.9999985121360464,1,0.90661997,1,1,3,Healthcare Corridor Risk
Delhi,570526074,39.4,primary,3,40,1,14,5,0,1,0,4,0,5.2,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,8.2,0.32308,1.8,1.26,0.73274544,7.327454399999999,0.9899076951456828,0.9950653,1,0.9994759563912374,1,0.91943413,1,1,0,Monsoon-Exposure Segment
Pune,257924663,58.7,secondary,1,40,1,17,4,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,5.6,0.3287199999999999,1.8,1.0,0.5916959999999999,5.039999999999999,0.9602879699965609,0.9935434,1,0.987687176724859,1,0.92965436,1,1,1,Long Arterial Segment
Delhi,571146030,53.6,secondary,1,40,1,22,4,2,0,0,3,0,6.0,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.30016,1.8,1.3,0.7023744000000001,6.5520000000000005,0.978739318019966,0.9868966,1,0.998996238813089,1,0.8321563,1,1,-1,Uncategorised
Pune,62755182,232.2,primary,1,40,0,5,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,1.90404,1.4,1.0,2.665656,5.739999999999999,0.982018043440773,0.9970061,1,0.9698677555693459,1,0.5211407,1,1,-1,Uncategorised
Pune,53791682,80.1,secondary,1,40,0,25,4,0,3,0,3,0,6.6,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,5.6,0.4485599999999999,1.8,1.33,1.07385264,6.7032,0.9455735216863476,0.99204695,1,0.9992765409441283,1,0.14997193,0,1,-1,Uncategorised
Pune,"[304913413, 304913414, 303385463]",1034.3,trunk,1,40,0,0,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,11.17044,1.0,1.0,11.17044,5.4,0.9377859459909744,0.9998354,1,0.9980829426441468,1,0.26144707,0,0,1,Long Arterial Segment
Pune,859736713,139.3,primary,1,40,0,7,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,1.14226,1.56,1.0,1.7819256,6.396,0.9827846787555188,0.99796057,1,0.989058218325765,1,0.47595015,0,1,-1,Uncategorised
Pune,211598958,30.4,primary,1,40,1,30,5,0,3,1,2,0,6.9,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,8.2,0.2492799999999999,1.8,1.345,0.6035068799999999,6.0350688,0.9358734386441564,0.9796814,1,0.9401935734706042,1,0.61523145,1,1,-1,Uncategorised
Delhi,1314555664,44.5,trunk,1,70,1,6,6,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,10.8,0.4806,1.48,1.0,0.711288,7.1128800000000005,0.966877888187059,0.99652857,1,0.9976841185644875,1,0.9688616,1,1,-1,Uncategorised
Pune,575041963,267.3,primary,1,40,0,3,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,8.2,2.19186,1.24,1.0,2.7179064,5.084,0.9814723009077518,0.9977912,1,0.9504615471132771,1,0.5930379,1,0,-1,Uncategorised
Delhi,243056161,184.8,primary,2,40,1,27,5,0,2,0,3,0,5.4,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,8.2,1.5153599999999998,1.8,1.27,3.46411296,9.372599999999998,0.9942966720273057,0.95838976,1,0.9999987897042935,1,0.90844476,1,1,2,Long Arterial Segment
Delhi,1275541084,91.9,trunk,3,40,1,15,6,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,10.8,0.99252,1.8,1.0,1.786536,9.72,0.9893455960931248,0.9981147,1,0.999998544928155,1,0.9664991,1,1,2,Long Arterial Segment
Pune,856658285,188.6,trunk,1,40,1,6,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,2.03688,1.48,1.0,3.0145824,7.992000000000001,0.992464213551704,0.9997454,1,0.9998641181136213,1,0.89476144,1,1,-1,Uncategorised
Pune,383088434,195.8,primary,1,40,1,3,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,8.2,1.60556,1.24,1.0,1.9908944,5.083999999999999,0.979294987009622,0.9830033,1,0.9674891818155822,1,0.90225923,1,0,3,Healthcare Corridor Risk
Pune,617676114,108.6,trunk,2,40,1,21,6,0,0,1,0,0,1.3,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,1.17288,1.8,1.065,2.24841096,10.3518,0.9765581850924048,0.9997286,1,0.9999992287685061,1,0.9469407,1,1,-1,Uncategorised
Delhi,"[1184652576, 170455123, 1184652575]",130.9,primary,2,40,1,14,5,0,0,0,3,0,3.0,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,8.2,1.0733799999999998,1.8,1.15,2.2218966,8.486999999999998,0.991147335232353,0.95050955,1,0.9999959863410814,1,0.9235705,1,1,2,Long Arterial Segment
Pune,1380233192,131.6,trunk,1,40,1,12,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,1.42128,1.8,1.0,2.558304,9.72,0.9937426747960236,0.9997266,1,0.9999984262523356,1,0.92655087,1,1,1,Long Arterial Segment
Pune,166866280,305.6,trunk,1,40,0,2,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,3.3004800000000003,1.16,1.0,3.8285568,6.263999999999999,0.9481407095674952,0.9997631,1,0.9982855110103775,1,0.34988213,0,0,1,Long Arterial Segment
Pune,22841785,164.6,primary,1,40,1,9,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,1.3497199999999998,1.72,1.0,2.3215183999999995,7.051999999999999,0.9867837168094704,0.9891838,1,0.9990696399627284,1,0.87701446,1,1,3,Healthcare Corridor Risk
Pune,97699199,54.0,trunk,2,40,1,9,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.5832,1.72,1.0,1.003104,9.288,0.9935418024369448,0.99969876,1,0.9999710156565403,1,0.91492134,1,1,-1,Uncategorised
Pune,253976058,47.7,secondary,1,40,1,17,4,1,9,0,0,0,12.3,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,5.6,0.26712,1.8,1.6150000000000002,0.7765178400000002,7.765178400000002,0.9698735208427716,0.9840943,1,0.9980170561745222,1,0.6859368,1,1,0,Monsoon-Exposure Segment
Delhi,116046167,71.1,secondary,2,40,1,14,4,1,1,0,6,0,8.7,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.3981599999999999,1.8,1.435,1.02844728,7.232399999999999,0.9884416772989036,0.9877713,1,0.9997864923760031,1,0.90884405,1,1,1,Long Arterial Segment
Pune,253455824,262.8,trunk,1,40,0,2,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,2.8382400000000003,1.16,1.0,3.2923584000000004,6.264000000000001,0.9470581385083484,0.99975055,1,0.9983132976305958,1,0.2622332,0,0,1,Long Arterial Segment
Pune,22840820,56.8,tertiary,1,40,0,23,3,7,2,0,0,0,12.9,1155.4,30.4,0.0,603,61.0,0,1,1,0,2,1,3.4,0.1931199999999999,1.8,1.645,0.57182832,5.0337,0.8454117020249342,0.99719954,1,0.8273450343449616,1,0.65201455,1,0,0,Monsoon-Exposure Segment
Pune,1095074429,310.6,primary,1,40,0,9,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,2.54692,1.72,1.0,4.3807024,7.051999999999998,0.9821439784054964,0.99751437,1,0.9984899880832939,1,0.31097063,0,1,-1,Uncategorised
Pune,"[838579438, 1209324407]",266.4,secondary,1,40,1,15,4,0,0,2,0,0,2.6,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,5.6,1.4918399999999996,1.8,1.13,3.034402559999999,5.695199999999999,0.930441914308474,0.99520606,1,0.9966414165600692,1,0.8401432,1,1,-1,Uncategorised
Delhi,1102536810,212.2,secondary,1,40,1,8,4,1,0,0,1,3,4.9,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,1.18832,1.64,1.245,2.4263117760000004,5.717040000000002,0.9479608318209573,0.9630862,1,0.7658733114782472,1,0.7814407,1,1,0,Monsoon-Exposure Segment
Pune,1183916298,33.5,trunk,2,40,1,15,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.3618,1.8,1.0,0.65124,6.5124,0.9784682031129088,0.99738485,1,0.9901478245793727,1,0.7524047,1,1,-1,Uncategorised
Pune,823044129,55.3,trunk,1,40,0,34,6,0,1,1,0,0,2.5,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.59724,1.8,1.125,1.209411,10.935,0.9581449445232928,0.99988425,1,0.9999987154450906,1,0.090885155,0,1,-1,Uncategorised
Pune,97699160,76.9,trunk,2,100,1,12,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.8305200000000001,1.8,1.0,1.4949360000000005,9.720000000000002,0.9970870903319352,0.9998944,1,0.9999985952351874,1,0.99770665,1,1,-1,Uncategorised
Pune,41849664,95.7,primary,1,40,0,9,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.78474,1.72,1.0,1.3497528,7.051999999999999,0.9827626386715947,0.99785244,1,0.998372845012911,1,0.44749084,0,1,1,Long Arterial Segment
Pune,1001048486,28.7,primary,1,40,0,8,5,1,3,1,1,3,9.8,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,8.2,0.2353399999999999,1.64,1.49,0.5750768239999999,5.75076824,0.9572181520736396,0.9774252,1,0.8928952838647979,1,0.61840355,1,1,0,Monsoon-Exposure Segment
Pune,662484412,23.9,trunk,4,40,1,40,6,1,3,0,0,1,5.9,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,10.8,0.25812,1.8,1.295,0.60167772,6.0167772,0.9946412953930872,0.9979468,1,0.9213736414578461,1,0.93688154,1,1,0,Monsoon-Exposure Segment
Pune,167147679,56.0,secondary,1,40,0,12,4,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,5.6,0.3136,1.8,1.0,0.56448,5.04,0.9674585986938374,0.9978516,1,0.9726937443680751,1,0.61941725,1,1,-1,Uncategorised
Pune,221543033,407.5,trunk,2,40,1,0,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,4.401,1.0,1.0,4.401,5.4,0.9959041196920652,0.99976736,1,0.999133050017091,1,0.9474401,1,0,-1,Uncategorised
Pune,240145857,200.5,primary,1,40,1,13,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,1.6441,1.8,1.0,2.95938,7.38,0.9884245760250426,0.99447083,1,0.9999811776628875,1,0.92181516,1,1,1,Long Arterial Segment
Delhi,78908426,107.2,secondary,1,40,1,34,4,0,0,0,1,0,1.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.60032,1.8,1.05,1.1346048,5.292,0.9642373289443662,0.9948308,1,0.9928141328076158,1,0.7745188,1,1,4,Long Arterial Segment
Pune,616651488,343.2,primary,3,40,1,5,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,2.81424,1.4,1.0,3.939936,5.739999999999999,0.9883671800593472,0.97883314,1,0.9849890304810945,1,0.95527226,1,1,-1,Uncategorised
Pune,817794784,103.5,trunk,2,40,1,25,6,1,3,1,0,0,6.4,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,10.8,1.1178,1.8,1.32,2.6558928000000006,12.830400000000004,0.997198741508189,0.999645,1,0.9999994580428702,1,0.9122311,1,1,-1,Uncategorised
Pune,1165037347,42.2,primary,2,40,1,16,5,0,5,0,3,0,9.0,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,8.2,0.34604,1.8,1.45,0.9031644,9.031644000000002,0.997671047556715,0.99691415,1,0.9999559570540224,1,0.9072481,1,1,-1,Uncategorised
Pune,304941809,122.7,primary,1,40,0,9,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,1.00614,1.72,1.0,1.7305608,7.0520000000000005,0.9827570233561176,0.99803585,1,0.9983784365606194,1,0.42751035,0,1,1,Long Arterial Segment
Delhi,683656788,62.4,secondary,1,40,1,60,4,0,1,0,1,0,2.2,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.34944,1.8,1.11,0.6981811200000001,5.594400000000001,0.9827437648159676,0.99431866,1,0.9970799718803466,1,0.58581626,1,1,4,Long Arterial Segment
Delhi,1205430081,28.9,trunk,2,50,1,72,6,1,3,0,0,1,5.9,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,10.8,0.31212,1.8,1.295,0.7275517199999999,7.275517199999999,0.9119082617522464,0.9989556,1,0.9916971330994669,1,0.85178167,1,1,0,Monsoon-Exposure Segment
Delhi,315610530,298.1,secondary,1,40,1,12,4,0,0,0,3,0,3.0,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,1.6693600000000002,1.8,1.15,3.4555752,5.796,0.9834522417757776,0.98748964,1,0.997928160297469,1,0.9051052,1,1,-1,Uncategorised
Pune,212383960,256.7,trunk,2,40,1,3,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,2.77236,1.24,1.0,3.4377264,6.696000000000001,0.99551510863702,0.9997105,1,0.9998118862776343,1,0.9320172,1,0,-1,Uncategorised
Delhi,"[175800226, 1313200454, 1313200455, 1313200461, 175800219]",398.2,trunk,1,60,1,17,6,1,2,0,1,0,4.9,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,10.8,4.300560000000001,1.8,1.245,9.637554960000005,12.101400000000003,0.991545784084351,0.9983553,1,0.9999993791301638,1,0.98004305,1,1,-1,Uncategorised
Pune,253451958,417.6,trunk,1,40,0,0,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,4.510080000000001,1.0,1.0,4.510080000000001,5.4,0.952317073044388,0.9998585,1,0.9982440905386576,1,0.40506,0,0,1,Long Arterial Segment
Pune,994019936,167.6,primary,1,40,0,8,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,1.37432,1.64,1.0,2.2538848,6.724000000000001,0.9828201885359128,0.9980111,1,0.9974207094653894,1,0.4152151,0,1,-1,Uncategorised
Delhi,1219699878,155.7,secondary,2,40,1,19,4,4,1,1,4,0,12.5,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.8719199999999998,1.8,1.625,2.5503659999999995,8.19,0.9845974233436612,0.99435943,1,0.9998887929064243,1,0.8942834,1,1,-1,Uncategorised
Pune,"[420770273, 1158123850]",119.2,secondary,1,40,1,17,4,0,3,0,5,0,8.6,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,5.6,0.66752,1.8,1.43,1.7181964799999998,7.207199999999999,0.9741507008021646,0.9765486,1,0.9997842448017441,1,0.9007137,1,1,1,Long Arterial Segment
Pune,448929008,124.9,primary,1,40,1,61,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,1.02418,1.8,1.0,1.843524,7.38,0.9650940979217982,0.99799395,1,0.999979353408222,1,0.7941454,1,1,-1,Uncategorised
Pune,1159334209,50.8,secondary,2,40,1,19,4,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,5.6,0.2844799999999999,1.8,1.0,0.512064,5.04,0.9436024123833022,0.9911176,1,0.9841698558657365,1,0.94842774,1,1,-1,Uncategorised
Pune,174216443,241.1,primary,1,40,0,4,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,8.2,1.97702,1.32,1.0,2.6096664,5.411999999999999,0.9820236155591848,0.99783903,1,0.965029458983525,1,0.5398533,1,0,-1,Uncategorised
Delhi,690251636,135.9,secondary,1,40,1,10,4,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.7610399999999999,1.8,1.0,1.369872,5.04,0.9724596529252724,0.9931926,1,0.9801297702438906,1,0.8418444,1,1,-1,Uncategorised
Pune,217516827,145.0,trunk,1,40,0,5,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,1.566,1.4,1.0,2.1924,7.56,0.9849482966258012,0.99991596,1,0.9997266349458156,1,0.56477976,1,1,1,Long Arterial Segment
Pune,1361081135,178.4,trunk,1,40,1,12,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,1.92672,1.8,1.0,3.4680960000000005,9.72,0.99355028454361,0.9996896,1,0.999998597306555,1,0.92245275,1,1,-1,Uncategorised
Delhi,585446280,706.9,secondary,1,40,1,22,4,0,0,0,3,0,3.0,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,3.95864,1.8,1.15,8.194384799999998,5.795999999999999,0.977372827758123,0.9766734,1,0.9979224249394186,1,0.87478197,1,1,-1,Uncategorised
Pune,22841982,66.8,trunk,2,40,1,6,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.7214400000000001,1.48,1.0,1.0677312,7.992000000000002,0.995608866078418,0.99973935,1,0.99985379999294,1,0.92258096,1,1,-1,Uncategorised
Pune,829087179,68.1,primary,2,40,1,21,5,1,4,0,4,0,10.3,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,8.2,0.5584199999999999,1.8,1.515,1.52281134,11.1807,0.9980044955894876,0.99161035,1,0.9999998197221572,1,0.9589894,1,1,-1,Uncategorised
Pune,167147686,122.1,secondary,2,40,0,11,4,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,5.6,0.6837599999999999,1.8,1.0,1.230768,5.039999999999999,0.9499887532445248,0.9985354,1,0.980310125680053,1,0.7384883,1,1,-1,Uncategorised
Pune,158330081,53.3,primary,1,40,0,14,5,1,1,0,2,0,4.7,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,8.2,0.4370599999999999,1.8,1.235,0.97158438,9.1143,0.956296463197359,0.9983637,1,0.9999928481457127,1,0.2882359,0,1,0,Monsoon-Exposure Segment
Pune,221190819,475.3,trunk,2,30,0,0,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,5.133240000000001,1.0,1.0,5.133240000000001,5.4,0.8551799727030953,0.9998385,1,0.9986280290713703,1,0.14553592,0,0,-1,Uncategorised
Delhi,554288622,162.3,primary,1,60,1,16,5,1,0,0,3,0,4.5,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,8.2,1.33086,1.8,1.225,2.9345463,9.0405,0.9884857995699848,0.9872098,1,0.9999973535027,1,0.9897739,1,1,0,Monsoon-Exposure Segment
Pune,"[199637817, 248228810, 248228815]",161.3,primary,3,40,1,12,5,0,2,0,2,0,4.4,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,8.2,1.3226600000000002,1.8,1.22,2.90456136,9.0036,0.9982692042129644,0.99590766,1,0.999998346660051,1,0.96910346,1,1,-1,Uncategorised
Delhi,77364013,346.2,primary,1,60,1,2,5,0,0,0,6,0,6.0,723.7,30.2,0.0,11320,97.5,1,0,1,0,2,1,8.2,2.83884,1.16,1.3,4.280970719999999,6.182799999999999,0.9056078558917904,0.9500313,1,0.9909375191049221,1,0.95953786,1,0,0,Monsoon-Exposure Segment
Pune,41850806,56.3,primary,1,40,0,8,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.4616599999999999,1.64,1.0,0.7571223999999999,6.723999999999999,0.982436891467546,0.9975485,1,0.9971060709727207,1,0.46969846,0,1,1,Long Arterial Segment
Pune,221190819,114.1,trunk,2,30,0,22,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,1.23228,1.8,1.0,2.2181040000000003,9.720000000000002,0.9419588938903396,0.9999441,1,0.9999976863310434,1,0.25636494,0,1,-1,Uncategorised
Pune,177430406,35.6,primary,1,40,0,9,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.2919199999999999,1.72,1.0,0.5021024,5.021024,0.9379272879160838,0.9910925,1,0.6965220226439658,1,0.42034128,0,1,-1,Uncategorised
Pune,614171342,221.4,primary,1,40,0,4,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,8.2,1.81548,1.32,1.0,2.3964336,5.412,0.9820236155591848,0.9978194,1,0.965029458983525,1,0.55782634,1,0,-1,Uncategorised
Pune,813965794,74.5,primary,3,40,1,23,5,2,5,0,1,0,10.0,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,8.2,0.6109,1.8,1.5,1.6494300000000002,11.07,0.9976214218152945,0.9980869,1,0.999999643535986,1,0.9784703,1,1,-1,Uncategorised
Pune,1094969097,65.2,primary,2,40,0,8,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.53464,1.64,1.0,0.8768096000000001,6.724,0.9666340640209524,0.9972606,1,0.997853003795797,1,0.60751504,1,1,-1,Uncategorised
