city,osmid,length_m,highway_type,lanes,speed_limit,is_oneway,intersection_density,highway_risk_score,poi_schools,poi_hospitals,poi_markets,poi_bus_stops,poi_fuel,poi_total,annual_rainfall_mm,avg_temp_c,fog_days_per_year,pop_density_km2,urban_share_pct,risk_road_type,risk_intersection,risk_poi,risk_lanes_speed,risk_score_raw,is_blackspot,expected_accident_rate,expected_accidents,intersection_multiplier,poi_multiplier,adjusted_accidents,accidents_per_500m,rf_risk_score,xgb_risk_score,predicted_label,cat_risk_score,cat_predicted,xgb_risk_score_v2,xgb_predicted_v2,morth_predicted,mismatch_category,osmid_str,lat,lon
Pune,907025888,193.3,residential,1,40,0,18,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.34794,1.8,1.0,0.6262920000000001,1.62,0.013601616668526,2.2803997e-05,0,0.0,0,0.31191942,0,0,Safe (Both Agree),907025888,18.68626,74.13454
Pune,296199827,49.7,residential,1,40,0,16,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.08946,1.8,1.0,0.161028,1.6102800000000002,0.0135819494374132,1.2856231e-05,0,0.0,0,0.4163276,0,0,Safe (Both Agree),296199827,18.59243,73.90858
Delhi,1073023563,64.2,residential,1,40,0,35,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.11556,1.8,1.0,0.208008,1.62,0.0005736708969029,6.554443e-06,0,0.0,0,0.010442834,0,0,Safe (Both Agree),1073023563,28.76213,77.15206
Delhi,"[421949722, 421949756]",168.7,residential,1,40,0,34,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.30366,1.8,1.0,0.546588,1.62,0.0007577790280995,6.6835833e-06,0,0.0,0,0.018034453,0,0,Safe (Both Agree),"[421949722, 421949756]",28.49118,77.32285
Delhi,1081314939,132.7,residential,1,40,0,16,2,0,3,0,0,0,3.6,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.23886,1.8,1.18,0.50733864,1.9116,0.0046162046975045,1.1801447e-05,0,0.0,0,0.044218477,0,0,Safe (Both Agree),1081314939,28.63399,77.05722
Delhi,169022454,74.7,residential,1,40,0,26,2,0,3,2,0,0,6.199999999999999,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.13446,1.8,1.31,0.31705668,2.1222,0.0015297707396952,5.282021e-06,0,0.0,0,0.022433449,0,0,Safe (Both Agree),169022454,28.61336,76.97636
Delhi,"[1431236201, 1431236202, 1341418196, 1448200085, 1448200086, 1448200087]",1899.6,trunk,4,40,1,1,6,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,0,0,0,1,1,10.8,20.51568,1.08,1.0,22.1569344,5.832000000000001,0.9267594089620336,0.9719222,1,0.9991,1,0.62364316,1,0,Government Blind Spot,"[1431236201, 1431236202, 1341418196, 1448200085, 1448200086, 1448200087]",28.53665,77.10416
Delhi,661418779,49.5,residential,1,40,0,40,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.0891,1.8,1.0,0.16038,1.6038000000000003,0.0002419474516651,4.333368e-06,0,0.0,0,0.007307048,0,0,Safe (Both Agree),661418779,28.48897,77.30878
Pune,475510697,6.6,residential,1,40,0,30,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.0118799999999999,1.8,1.0,0.0213839999999999,0.2138399999999999,0.0003378657572923,7.2235946e-07,0,0.0,0,0.00026619347,0,0,Safe (Both Agree),475510697,18.68518,73.71645
Pune,435601430,43.4,residential,1,40,0,31,2,0,1,0,1,0,2.2,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.07812,1.8,1.11,0.15608376,1.5608376000000004,0.0070893945322165,8.8067e-06,0,0.0,0,0.061126202,0,0,Safe (Both Agree),435601430,18.4601,73.8773
Delhi,212410587,133.0,residential,1,40,0,25,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.2394,1.8,1.0,0.43092,1.62,0.0012540739319203,8.556736e-06,0,0.0,0,0.026922928,0,0,Safe (Both Agree),212410587,28.7379,77.03316
Pune,858371491,145.0,residential,1,40,0,4,2,1,0,0,0,0,1.5,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,1.8,0.261,1.32,1.075,0.370359,1.2771,0.0034408450173872,1.1630046e-05,0,0.0,0,0.20049247,0,0,Safe (Both Agree),858371491,18.52371,73.89207
Pune,448116614,130.7,residential,1,40,0,19,2,0,2,0,0,0,2.4,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.23526,1.8,1.12,0.47428416,1.8144,0.0106019053850698,1.7126247e-05,0,0.0,0,0.15390915,0,0,Safe (Both Agree),448116614,18.62556,73.85807
Pune,1286679285,400.4,trunk,1,60,1,17,6,0,3,0,2,0,5.6,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,10.8,4.324319999999999,1.8,1.28,9.96323328,12.4416,0.9895693400993636,0.9997991,1,1.0,1,0.9857641,1,1,Confirmed Black Spot,1286679285,18.44962,73.85426
Pune,216957624,196.9,trunk,2,60,1,20,6,0,6,0,1,0,8.2,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,10.8,2.12652,1.8,1.41,5.39710776,13.7052,0.9982206809479856,0.99986136,1,1.0,1,0.9915057,1,1,Confirmed Black Spot,216957624,18.47401,73.85643
Pune,1118233990,10.5,living_street,1,40,0,18,1,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.0,0.0105,1.8,1.0,0.0189,0.1889999999999999,0.0006981597478664,7.5022143e-07,0,0.0,0,0.00038359282,0,0,Safe (Both Agree),1118233990,18.47373,73.82744
Delhi,1071798697,25.2,residential,1,40,0,15,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.04536,1.8,1.0,0.081648,0.81648,0.0002458722010575,1.3749992e-06,0,0.0,0,0.0014585131,0,0,Safe (Both Agree),1071798697,28.75572,77.18419
Pune,859757446,109.5,residential,1,40,0,21,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.1971,1.8,1.0,0.35478,1.62,0.0122314140063631,2.5042153e-05,0,0.0,0,0.44935665,0,0,Safe (Both Agree),859757446,18.43139,73.84923
Pune,"[221190864, 221190833]",99.1,residential,1,40,0,13,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.1783799999999999,1.8,1.0,0.321084,1.62,0.0131766450416265,2.6429225e-05,0,0.0,0,0.5402373,1,0,Safe (Both Agree),"[221190864, 221190833]",18.71531,73.67938
Pune,855780861,88.0,residential,1,40,0,4,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,1.8,0.1584,1.32,1.0,0.209088,1.1880000000000002,0.0131768650975207,1.3337681e-05,0,0.0,0,0.61369336,1,0,Safe (Both Agree),855780861,18.44451,73.90485
Delhi,868640483,116.6,residential,1,40,0,33,2,0,0,0,1,0,1.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.2098799999999999,1.8,1.05,0.3966731999999999,1.7009999999999998,0.0035045334528347,5.800449e-06,0,0.0,0,0.019645123,0,0,Safe (Both Agree),868640483,28.7116,77.21446
Delhi,1468679446,11.2,primary,1,50,1,25,5,0,0,0,1,1,1.8,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,0,8.2,0.0918399999999999,1.8,1.09,0.18019008,1.8019008,0.0654294037122103,0.00020854181,0,0.0001,0,0.0013258853,0,1,Safe (Both Agree),1468679446,28.7022,77.19525
Pune,242681487,158.0,residential,1,40,0,12,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.2844,1.8,1.0,0.51192,1.62,0.0131774999417586,2.4335792e-05,0,0.0,0,0.56199676,1,0,Safe (Both Agree),242681487,18.63802,73.82394
Delhi,78164549,39.7,residential,1,40,0,43,2,0,1,0,0,0,1.2,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.07146,1.8,1.06,0.13634568,1.3634568000000002,9.463554858559696e-05,3.2421526e-06,0,0.0,0,0.003795788,0,0,Safe (Both Agree),78164549,28.69006,77.18381
Pune,1395651764,844.2,unclassified,1,40,0,0,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,2.1,1.77282,1.0,1.0,1.77282,1.05,0.0155613530892739,4.2040283e-06,0,0.0,0,0.33807224,0,0,Safe (Both Agree),1395651764,18.42561,74.60405
Delhi,1049887675,69.2,living_street,1,40,0,23,1,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.0,0.0692,1.8,1.0,0.12456,0.9,0.0020933843627939,9.403466e-06,0,0.0,0,0.041003693,0,0,Safe (Both Agree),1049887675,28.51701,77.26736
Delhi,168921868,48.3,residential,1,40,0,21,2,2,0,3,3,0,9.9,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.08694,1.8,1.495,0.23395554,2.3395554000000005,0.0041291563961892,1.5912186e-05,0,0.0,0,0.055263557,0,0,Safe (Both Agree),168921868,28.52763,77.26205
Pune,630734794,8.4,unclassified,1,40,0,7,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,2.1,0.01764,1.56,1.0,0.0275184,0.275184,0.0005109453424325,5.749483e-07,0,0.0,0,0.0002645343,0,0,Safe (Both Agree),630734794,18.81308,73.76892
Pune,616651507,85.1,primary,3,40,1,8,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.6978199999999999,1.64,1.0,1.1444248,6.724,0.9903356244925992,0.99045724,1,0.9988,1,0.9654188,1,1,Confirmed Black Spot,616651507,18.68403,73.81328
Pune,1220434622,33.9,unclassified,1,40,0,3,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,2.1,0.07119,1.24,1.0,0.0882756,0.8827560000000001,0.0121331653251281,2.1197527e-06,0,0.0,0,0.08992347,0,0,Safe (Both Agree),1220434622,18.73852,73.97353
Pune,1430204834,78.1,residential,1,40,0,6,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.1405799999999999,1.48,1.0,0.2080583999999999,1.332,0.0131853236829849,1.5339707e-05,0,0.0,0,0.5841183,1,0,Safe (Both Agree),1430204834,18.34247,74.55857
Pune,210212271,28.7,residential,1,40,0,18,2,1,0,0,0,0,1.5,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.05166,1.8,1.075,0.0999621,0.999621,0.0028133216126977,4.1442345e-06,0,0.0,0,0.03036917,0,0,Safe (Both Agree),210212271,18.52633,73.83518
Delhi,637902314,62.3,residential,1,40,0,36,2,0,2,0,1,0,3.4,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.11214,1.8,1.17,0.23616684,1.8954,0.0023875170743274,4.748482e-06,0,0.0,0,0.0072836215,0,0,Safe (Both Agree),637902314,28.67413,77.16795
Delhi,"[557760418, 1312775637, 1312775640, 44316349, 28121535]",592.6,secondary,3,40,1,18,4,0,2,1,1,0,4.7,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,3.31856,1.8,1.235,7.37715888,6.2244,0.9890293204947608,0.97440356,1,0.9994,1,0.92672634,1,1,Confirmed Black Spot,"[557760418, 1312775637, 1312775640, 44316349, 28121535]",28.5658,77.23409
Delhi,422177580,12.0,residential,1,40,0,56,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.0216,1.8,1.0,0.03888,0.3888,7.232385903773035e-05,6.474886e-07,0,0.0,0,2.8370298e-05,0,0,Safe (Both Agree),422177580,28.7056,77.25931
Delhi,423299239,17.9,residential,1,40,0,18,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.03222,1.8,1.0,0.057996,0.57996,0.0002458722010575,7.178619e-07,0,0.0,0,0.00019823751,0,0,Safe (Both Agree),423299239,28.55408,77.0321
Pune,258281116,112.6,trunk,2,40,1,31,6,0,1,0,0,0,1.2,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,1.2160799999999998,1.8,1.06,2.32028064,10.3032,0.9969453031948002,0.9998554,1,1.0,1,0.9555489,1,1,Confirmed Black Spot,258281116,18.44851,73.86869
Delhi,423737890,31.7,residential,1,40,0,34,2,0,0,0,3,0,3.0,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.05706,1.8,1.15,0.1181142,1.181142,0.0019089623198702,2.4875399e-06,0,0.0,0,0.00365345,0,0,Safe (Both Agree),423737890,28.5613,77.18269
Delhi,422806580,83.8,residential,1,40,0,33,2,0,2,0,0,0,2.4,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.15084,1.8,1.12,0.30409344,1.8144,0.0010100082706076,7.1456957e-06,0,0.0,0,0.025251497,0,0,Safe (Both Agree),422806580,28.60347,76.98624
Delhi,423370144,28.3,residential,1,40,0,55,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.05094,1.8,1.0,0.091692,0.91692,7.232385903773035e-05,1.4233474e-06,0,0.0,0,0.00038311316,0,0,Safe (Both Agree),423370144,28.63968,77.02973
Delhi,1078103715,21.9,residential,1,40,0,14,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.03942,1.8,1.0,0.070956,0.7095600000000001,0.0002458722010575,9.2153033e-07,0,0.0,0,0.00045884663,0,0,Safe (Both Agree),1078103715,28.58407,76.93711
Pune,477103320,220.7,residential,1,40,0,14,2,0,2,0,3,0,5.4,1155.4,30.4,0.0,603,61.0,0,1,1,0,2,0,1.8,0.39726,1.8,1.27,0.90813636,2.0574000000000003,0.0089291350558974,1.5354299e-05,0,0.0,0,0.09149445,0,0,Safe (Both Agree),477103320,18.57212,73.78195
Delhi,77888936,93.9,trunk,2,70,1,17,6,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,10.8,1.01412,1.8,1.0,1.8254160000000004,9.72,0.9940949115670036,0.99975175,1,1.0,1,0.99588096,1,1,Confirmed Black Spot,77888936,28.68672,76.97778
Delhi,421730684,20.1,residential,1,40,0,28,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.03618,1.8,1.0,0.065124,0.65124,0.0001653932475647,6.992246e-07,0,0.0,0,0.0002001163,0,0,Safe (Both Agree),421730684,28.51783,77.27032
Delhi,689350298,27.8,residential,1,40,0,51,2,2,0,0,2,1,5.8,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.05004,1.8,1.29,0.11619288,1.1619288,0.0018534079934547,3.246484e-06,0,0.0,0,0.00092661474,0,0,Safe (Both Agree),689350298,28.67192,77.28443
Delhi,705659630,114.1,residential,1,40,0,21,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.20538,1.8,1.0,0.369684,1.62,0.0020693175320355,1.0314999e-05,0,0.0,0,0.05633008,0,0,Safe (Both Agree),705659630,28.65951,77.1884
Delhi,693900419,32.7,residential,1,40,0,60,2,0,1,0,1,0,2.2,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.05886,1.8,1.11,0.11760228,1.1760228000000004,0.0018568008296319,3.1085006e-06,0,0.0,0,0.0007210799,0,0,Safe (Both Agree),693900419,28.68868,77.28075
Delhi,76977602,41.0,residential,1,40,0,21,2,1,0,0,0,0,1.5,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.0737999999999999,1.8,1.075,0.1428029999999999,1.42803,0.0008302517900462,3.946116e-06,0,0.0,0,0.0058385185,0,0,Safe (Both Agree),76977602,28.62167,77.31034
Delhi,171493092,116.1,residential,1,40,0,25,2,0,0,0,2,0,2.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.20898,1.8,1.1,0.4137804,1.7820000000000005,0.0078042883351962,9.135291e-06,0,0.0,0,0.040230162,0,0,Safe (Both Agree),171493092,28.69927,77.11963
Delhi,1432261628,106.4,residential,1,40,0,23,2,0,0,0,1,0,1.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.19152,1.8,1.05,0.3619728,1.7010000000000003,0.0057010758132119,7.449623e-06,0,0.0,0,0.033454955,0,0,Safe (Both Agree),1432261628,28.65769,77.27325
Pune,858934150,93.8,residential,1,40,0,18,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.16884,1.8,1.0,0.303912,1.6200000000000003,0.0122836467851612,2.5905325e-05,0,0.0,0,0.37411505,0,0,Safe (Both Agree),858934150,18.58687,73.98721
Pune,1016533632,49.4,primary,1,40,1,22,5,0,2,0,0,1,3.2,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,8.2,0.4050799999999999,1.8,1.16,0.84580704,8.458070399999999,0.983486620925471,0.9832009,1,1.0,1,0.77324617,1,1,Confirmed Black Spot,1016533632,18.4802,73.80416
Delhi,423298691,129.1,residential,1,40,0,50,2,0,0,0,1,0,1.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.23238,1.8,1.05,0.4391982,1.701,0.0028306124717255,5.4655275e-06,0,0.0,0,0.0038033233,0,0,Safe (Both Agree),423298691,28.65849,77.26303
Pune,240769572,494.2,trunk,1,40,0,0,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,1,10.8,5.33736,1.0,1.0,5.33736,5.4,0.951957004637443,0.9998534,1,0.9982,1,0.40506,0,0,Government Blind Spot,240769572,19.11803,74.17017
Delhi,198065394,60.9,trunk,1,50,1,8,6,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,10.8,0.6577200000000001,1.64,1.0,1.0786608000000002,8.856000000000002,0.9837095582308842,0.99727076,1,1.0,1,0.9384107,1,1,Confirmed Black Spot,198065394,28.67953,77.09367
Delhi,369833360,22.6,residential,1,40,0,40,2,0,0,0,2,0,2.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.04068,1.8,1.1,0.0805464,0.8054640000000002,0.0018867336456051,1.272977e-06,0,0.0,0,0.00040103198,0,0,Safe (Both Agree),369833360,28.62013,77.01253
Delhi,1306294895,119.5,secondary,1,40,0,22,4,0,1,0,0,0,1.2,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.6691999999999999,1.8,1.06,1.2768336,5.3424,0.925476165366504,0.99804497,1,0.9885,1,0.07491953,0,1,Confirmed Black Spot,1306294895,28.65256,76.95041
Delhi,170236050,9.5,unclassified,1,40,0,2,2,2,0,0,2,0,5.0,723.7,30.2,0.0,11320,97.5,0,0,1,0,1,0,2.1,0.01995,1.16,1.25,0.0289274999999999,0.2892749999999999,0.0022413116150298,8.054229e-07,0,0.0,0,6.8481684e-05,0,0,Safe (Both Agree),170236050,28.60424,76.93204
Pune,855247855,36.0,residential,1,40,0,27,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.0648,1.8,1.0,0.11664,1.1664,0.0085657001038734,9.76227e-06,0,0.0,0,0.21084185,0,0,Safe (Both Agree),855247855,18.48233,73.78497
Delhi,277886575,47.9,residential,1,40,0,52,2,0,1,0,3,1,5.0,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.08622,1.8,1.25,0.193995,1.93995,0.002798096007964,5.5436344e-06,0,0.0,0,0.0065148347,0,0,Safe (Both Agree),277886575,28.68682,77.3299
Delhi,277886829,101.5,residential,1,40,0,29,2,0,4,0,2,0,6.8,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.1827,1.8,1.34,0.4406724000000001,2.1708000000000003,0.0089661450281741,7.75505e-06,0,0.0,0,0.022651283,0,0,Safe (Both Agree),277886829,28.68319,77.32796
Delhi,423286682,69.7,residential,1,40,0,29,2,0,0,0,1,0,1.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.12546,1.8,1.05,0.2371194,1.7010000000000003,0.0039525321351469,5.612373e-06,0,0.0,0,0.022977617,0,0,Safe (Both Agree),423286682,28.64104,77.01267
Pune,858616835,25.4,residential,1,40,0,87,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.04572,1.8,1.0,0.082296,0.8229599999999999,0.0003243260785346,1.3859592e-06,0,0.0,0,0.0013279414,0,0,Safe (Both Agree),858616835,18.66644,73.8072
Delhi,423564532,43.3,residential,1,40,0,86,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.07794,1.8,1.0,0.140292,1.40292,8.117550788839967e-05,3.090007e-06,0,0.0,0,0.00070835854,0,0,Safe (Both Agree),423564532,28.68827,77.05331
Pune,570792248,2649.0,tertiary,1,40,0,0,3,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,3.4,9.0066,1.0,1.0,9.0066,1.7000000000000002,0.0155769459680937,1.046649e-05,0,0.0,0,0.41241798,0,0,Safe (Both Agree),570792248,17.91763,74.98734
Pune,575041963,114.5,primary,1,40,0,11,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.9388999999999998,1.8,1.0,1.69002,7.379999999999999,0.9849484327667134,0.9995801,1,1.0,1,0.5807772,1,1,Confirmed Black Spot,575041963,18.0903,74.77665
Delhi,668313667,140.5,primary,1,40,1,9,5,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,8.2,1.1521,1.72,1.0,1.981612,7.051999999999999,0.976483050990697,0.9740011,1,0.9989,1,0.70872504,1,1,Confirmed Black Spot,668313667,28.67054,77.13888
Pune,813965794,41.7,primary,3,40,1,34,5,0,1,0,2,0,3.2,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,8.2,0.34194,1.8,1.16,0.7139707200000002,7.139707200000001,0.9951767229487029,0.99659485,1,0.9994,1,0.94611514,1,1,Confirmed Black Spot,813965794,18.6045,73.77774
Delhi,423373941,33.0,residential,1,40,0,43,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.0594,1.8,1.0,0.10692,1.0692,7.232385903773035e-05,2.165254e-06,0,0.0,0,0.002858942,0,0,Safe (Both Agree),423373941,28.70823,77.0743
Delhi,1121171283,173.2,residential,1,40,0,28,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.31176,1.8,1.0,0.561168,1.62,0.0009596291054984,7.7382065e-06,0,0.0,0,0.022539057,0,0,Safe (Both Agree),1121171283,28.63363,77.11987
Delhi,212739154,24.6,residential,1,40,0,42,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.04428,1.8,1.0,0.079704,0.79704,7.232385903773035e-05,1.234519e-06,0,0.0,0,0.0007095321,0,0,Safe (Both Agree),212739154,28.71228,77.0293
Pune,1207713238,17.1,residential,1,40,0,27,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.03078,1.8,1.0,0.055404,0.5540400000000001,0.0013743930993599,7.786886e-07,0,0.0,0,0.00029924893,0,0,Safe (Both Agree),1207713238,18.53991,73.86256
Delhi,1072184312,20.4,residential,1,40,0,78,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.0367199999999999,1.8,1.0,0.0660959999999999,0.6609599999999999,7.232385903773035e-05,6.9889927e-07,0,0.0,0,5.1720872e-05,0,0,Safe (Both Agree),1072184312,28.73637,77.18764
Pune,"[1046058715, 476897726]",76.4,residential,1,40,0,25,2,0,2,0,2,0,4.4,1155.4,30.4,0.0,603,61.0,0,1,1,0,2,0,1.8,0.13752,1.8,1.22,0.30199392,1.9764,0.0097524416992261,1.3240768e-05,0,0.0,0,0.16012877,0,0,Safe (Both Agree),"[1046058715, 476897726]",18.44681,73.86127
Delhi,24582917,16.6,unclassified,1,40,1,7,2,1,0,6,1,0,10.3,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,2.1,0.03486,1.56,1.515,0.082388124,0.8238812400000003,0.0050046552652733,2.7486772e-06,0,0.0,0,0.00026128697,0,0,Safe (Both Agree),24582917,28.63363,77.22408
Pune,859529549,13.2,residential,1,40,0,11,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.0237599999999999,1.8,1.0,0.0427679999999999,0.4276799999999999,0.0005181548420084,7.166915e-07,0,0.0,0,0.00050248613,0,0,Safe (Both Agree),859529549,18.4565,74.13674
Delhi,171619727,82.0,residential,1,40,0,66,2,2,1,0,0,0,4.2,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.1475999999999999,1.8,1.21,0.3214727999999999,1.9602,0.0004748188570945,9.293585e-06,0,0.0,0,0.0017996493,0,0,Safe (Both Agree),171619727,28.69424,77.0881
Delhi,422786923,19.7,residential,1,40,0,32,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.03546,1.8,1.0,0.063828,0.63828,0.0001319571077141,6.992246e-07,0,0.0,0,0.00021442026,0,0,Safe (Both Agree),422786923,28.71265,77.25317
Pune,23016501,102.4,secondary,3,40,1,32,4,0,3,0,0,0,3.6,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,5.6,0.57344,1.8,1.18,1.21798656,5.947199999999999,0.9870360615119578,0.99889225,1,0.9989,1,0.9856712,1,1,Confirmed Black Spot,23016501,18.48672,73.85803
Delhi,1247126297,17.5,residential,1,40,0,30,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.0315,1.8,1.0,0.0567,0.5670000000000001,0.0001183477900789,6.992246e-07,0,0.0,0,0.00014000446,0,0,Safe (Both Agree),1247126297,28.62302,77.01868
Pune,1338676381,101.6,residential,1,40,0,19,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.18288,1.8,1.0,0.329184,1.62,0.012230559106231,2.5153498e-05,0,0.0,0,0.35816935,0,0,Safe (Both Agree),1338676381,17.96542,74.99519
Pune,858093256,84.1,residential,1,40,0,23,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.15138,1.8,1.0,0.272484,1.62,0.0083118057293877,2.2410057e-05,0,0.0,0,0.4068547,0,0,Safe (Both Agree),858093256,18.48675,74.01695
Pune,575094728,29.9,tertiary,1,40,0,8,3,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,3.4,0.10166,1.64,1.0,0.1667224,1.6672240000000005,0.0106988668628949,6.53401e-06,0,0.0,0,0.4234841,0,0,Safe (Both Agree),575094728,18.82445,74.37714
